Selected,Zip,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,DisbursementGross,BalanceGross,GrAppv,SBA_Appv,New,RealEstate,Portion,Recession,daysterm,Default
0,91942,120,2,2,12,2,1,1,131000,0,131000,111350,1,0,0.85,0,3600,0
1,92021,36,1,1,0,1,1,1,45300,0,45000,22500,0,0,0.5,0,1080,0
0,95330,270,6,2,0,0,1,2,299200,0,336000,252000,1,1,0.75,0,8100,0
0,92868,240,5,1,4,5,1,1,186000,0,186000,186000,0,1,1,0,7200,0
0,93955,60,2,1,2,4,1,2,60000,0,60000,30000,0,0,0.5,0,1800,0
0,91780,300,8,1,4,8,1,1,652000,0,652000,489000,0,1,0.75,0,9000,0
0,91405,120,25,1,0,0,1,0,700000,0,700000,595000,0,0,0.85,0,3600,0
1,95682,84,1,1,0,1,1,2,175000,0,175000,131250,0,0,0.75,0,2520,0
1,95037,84,1,1,0,1,1,1,25000,0,25000,12500,0,0,0.5,0,2520,0
0,96007,300,9,1,0,0,1,0,495000,0,495000,371250,0,1,0.75,0,9000,0
0,95624,240,10,1,5,0,1,1,239000,0,239000,239000,0,1,1,0,7200,0
0,91411,60,9,1,1,1,1,1,100000,0,100000,50000,0,0,0.5,0,1800,0
0,92666,240,12,1,8,0,1,1,1300000,0,1300000,1300000,0,1,1,0,7200,0
1,95070,240,1,1,2,0,1,1,169000,0,169000,169000,0,1,1,0,7200,0
0,96001,240,70,1,9,14,1,0,456000,0,456000,456000,0,1,1,0,7200,0
0,90061,84,1,1,1,1,1,1,5000,0,5000,4250,0,0,0.85,0,2520,0
0,92663,84,5,1,0,0,1,0,100000,0,100000,90000,0,0,0.9,0,2520,0
1,92108,240,195,1,20,0,1,1,412000,0,412000,412000,0,1,1,0,7200,0
0,92804,300,3,1,0,3,1,1,549000,0,549000,411750,0,1,0.75,0,9000,0
1,92844,59,2,1,2,2,1,1,50000,0,50000,25000,0,0,0.5,0,1770,0
1,93446,84,1,1,0,0,1,0,63000,0,63000,56700,0,0,0.9,0,2520,0
1,95662,300,2,1,0,2,1,1,1440000,0,1440000,1080000,0,1,0.75,0,9000,0
1,91803,240,535,1,0,535,1,1,549000,0,549000,549000,0,1,1,0,7200,0
1,91411,82,9,1,1,10,1,1,889001,0,100000,50000,0,0,0.5,0,2460,0
0,92621,300,20,1,0,0,1,0,244836,0,244836,183627,0,1,0.75,0,9000,0
1,92621,120,15,1,0,0,1,0,221164,0,221164,187989,0,0,0.849998191,0,3600,0
1,94804,300,3,1,0,0,1,0,156000,0,156000,109200,0,1,0.7,0,9000,0
1,91765,8,4,1,4,4,1,1,100000,0,100000,50000,0,0,0.5,0,240,1
1,92120,84,4,1,0,0,37481,1,20000,0,20000,10000,0,0,0.5,0,2520,0
0,90066,300,15,1,1,14,1,1,639000,0,639000,479250,0,1,0.75,0,9000,0
0,92065,84,5,1,0,0,1,2,100000,0,100000,85000,0,0,0.85,0,2520,0
0,94070,120,2,1,0,0,1,1,253000,0,253000,189750,0,0,0.75,0,3600,0
0,92101,84,3,1,0,0,1,0,96000,0,96000,86400,0,0,0.9,0,2520,0
1,92563,300,2,1,1,3,1,1,178000,0,178000,133500,0,1,0.75,0,9000,0
1,92126,84,1,2,0,0,1,1,10000,0,10000,5000,1,0,0.5,0,2520,0
0,93930,84,8,2,0,0,1,0,41404,0,50000,45000,1,0,0.9,0,2520,0
0,92404,300,6,1,0,0,1,0,185000,0,185000,138750,0,1,0.75,0,9000,0
1,92701,240,13,1,9,4,1,0,105000,0,105000,105000,0,1,1,0,7200,0
1,95834,240,220,1,1,220,1,1,667000,0,667000,667000,0,1,1,0,7200,0
1,90004,36,2,1,2,2,1,1,50000,0,50000,25000,0,0,0.5,1,1080,0
0,91204,86,2,2,0,0,1,0,75000,0,75000,67500,1,0,0.9,0,2580,0
0,94014,219,2,2,2,0,1,1,704000,0,704000,528000,1,0,0.75,0,6570,1
0,91730,240,5,1,7,0,1,1,373000,0,388000,388000,0,1,1,0,7200,0
1,92101,120,8,1,3,11,1,1,218300,0,218300,163725,0,0,0.75,0,3600,0
1,92586,240,5,1,1,0,1,1,388000,0,388000,388000,0,1,1,0,7200,0
0,91748,84,5,1,0,0,1,0,30000,0,30000,27000,0,0,0.9,0,2520,0
0,90630,240,15,1,5,0,1,1,435000,0,435000,435000,0,1,1,0,7200,0
1,91367,84,11,1,0,11,1,1,400000,0,400000,300000,0,0,0.75,0,2520,0
1,90046,84,3,2,2,5,1,1,30030,0,17000,8500,1,0,0.5,0,2520,0
0,95616,52,3,2,0,0,1,1,85000,0,85000,72250,1,0,0.85,0,1560,1
0,91362,120,13,1,0,0,78760,0,100000,0,100000,90000,0,0,0.9,0,3600,0
0,91739,84,1,2,0,0,1,1,50000,0,50000,42500,1,0,0.85,0,2520,0
0,92626,300,7,1,0,7,1,1,227000,0,227000,170250,0,1,0.75,0,9000,0
0,91403,28,1,1,1,2,1,1,56217,0,35000,17500,0,0,0.5,0,840,1
1,90405,60,1,1,0,1,1,1,44076,0,25000,12500,0,0,0.5,0,1800,0
0,90006,120,1,2,0,0,1,0,100000,0,100000,70000,1,0,0.7,0,3600,0
1,91977,288,3,1,0,0,1,0,336500,0,336500,252375,0,1,0.75,0,8640,0
0,95131,300,2,1,1,2,1,1,321000,0,321000,240750,0,1,0.75,0,9000,0
0,95131,240,140,1,75,0,1,1,1512000,0,1512000,1512000,0,1,1,0,7200,0
0,94558,84,2,1,0,0,1,0,25000,0,25000,22500,0,0,0.9,0,2520,0
0,94588,240,16,1,6,0,1,1,1234000,0,1257000,1257000,0,1,1,0,7200,0
1,92543,84,1,1,0,0,1,1,100000,0,50000,25000,0,0,0.5,0,2520,0
0,95112,263,2,1,0,2,1,1,675000,0,675000,506250,0,1,0.75,0,7890,1
1,91203,31,10,1,0,0,1,1,21673,0,20000,10000,0,0,0.5,0,930,1
1,92028,84,7,2,0,0,1,0,31833,0,31833,25466,1,0,0.799987434,0,2520,0
0,91354,240,3,1,1,3,1,1,238000,0,238000,238000,0,1,1,0,7200,0
0,92543,84,8,2,0,0,1,0,119500,0,119500,89625,1,0,0.75,0,2520,0
1,90301,240,27,1,12,0,1,1,519000,0,519000,519000,0,1,1,0,7200,0
0,92590,84,2,1,0,0,1,1,56960,0,17000,8500,0,0,0.5,0,2520,0
1,90505,84,50,1,10,60,1,1,250000,0,250000,125000,0,0,0.5,0,2520,0
1,94014,267,1,1,2,1,1,1,589000,0,589000,441750,0,1,0.75,0,8010,0
1,93648,240,120,1,20,0,1,2,1999000,0,1999000,1999000,0,1,1,0,7200,0
0,90069,84,1,1,0,1,1,1,320361,0,60000,30000,0,0,0.5,0,2520,0
0,92595,111,3,1,0,0,1,1,1525000,0,1525000,1143750,0,0,0.75,0,3330,1
0,91011,240,22,1,3,22,1,1,711000,0,711000,711000,0,1,1,0,7200,0
1,95660,66,4,2,0,0,1,0,37000,0,37000,29600,1,0,0.8,0,1980,1
0,92083,240,450,1,100,0,1,1,593000,0,593000,593000,0,1,1,0,7200,0
0,90723,240,13,1,11,0,1,1,325000,0,325000,325000,0,1,1,0,7200,0
1,94580,240,40,1,5,0,1,1,1256000,0,1330000,1330000,0,1,1,0,7200,0
0,95425,84,3,1,0,3,1,1,25000,0,25000,12500,0,0,0.5,0,2520,0
1,92392,12,1,2,2,1,1,1,39500,0,25000,12500,1,0,0.5,0,360,0
0,95521,85,4,1,0,0,1,0,18000,0,18000,14400,0,0,0.8,0,2550,0
0,93003,240,327,1,20,327,68060,1,1027000,0,1027000,1027000,0,1,1,0,7200,0
1,93065,240,75,1,0,1,18000,1,1476000,0,1476000,1476000,0,1,1,0,7200,0
1,90044,240,1,1,0,1,1,1,144000,0,144000,144000,0,1,1,0,7200,0
0,95747,120,2,2,6,2,1,1,750000,0,750000,286777,1,0,0.382369333,0,3600,0
0,90301,300,10,1,0,10,1,1,297500,0,297500,223125,0,1,0.75,0,9000,0
1,92562,240,10,1,10,0,33747,1,931000,0,931000,931000,0,1,1,0,7200,0
1,91502,84,8,1,0,8,1,1,294274,0,100000,50000,0,0,0.5,0,2520,0
1,94945,60,1,1,0,1,1,1,29426,0,25000,12500,0,0,0.5,0,1800,0
0,93638,18,1,2,0,0,1,1,16679,0,5000,2500,1,0,0.5,0,540,1
0,90503,60,2,1,0,2,1,1,78000,0,78000,39000,0,0,0.5,0,1800,0
0,91702,300,11,1,5,11,1,1,962900,0,962900,722175,0,1,0.75,0,9000,0
1,90305,240,6,1,10,0,1,1,93000,0,93000,93000,0,1,1,0,7200,0
0,90230,240,14,1,12,0,1,1,853000,0,853000,853000,0,1,1,0,7200,0
0,90272,84,1,1,0,1,1,1,100706,0,10000,5000,0,0,0.5,0,2520,0
0,94114,84,1,1,0,1,1,1,24338,0,15000,7500,0,0,0.5,0,2520,0
1,92069,240,45,1,16,0,68060,1,676000,0,752000,752000,0,1,1,0,7200,0
0,90504,300,20,1,8,20,79897,1,2000000,0,2000000,1500000,0,1,0.75,0,9000,0
0,90014,12,2,1,0,2,1,1,76000,0,76000,38000,0,0,0.5,0,360,0
1,95461,240,35,1,10,0,18000,2,171000,0,179000,179000,0,1,1,0,7200,0
1,90028,300,5,1,0,5,1,1,600000,0,600000,450000,0,1,0.75,0,9000,0
0,92103,19,12,1,10,12,1,1,101750,0,100000,50000,0,0,0.5,0,570,1
1,91302,3,2,1,10,2,1,1,10000,0,10000,8500,0,0,0.85,0,90,1
0,95376,240,50,1,20,0,68905,2,833000,0,833000,833000,0,1,1,0,7200,0
1,92692,38,5,1,2,5,1,1,241204,0,85000,42500,0,0,0.5,0,1140,1
1,95826,123,1,1,0,0,1,0,300000,0,300000,225000,0,0,0.75,0,3690,0
0,90069,120,2,2,2,2,1,1,770000,0,770000,577500,1,0,0.75,0,3600,0
0,91901,168,7,1,1,8,1,2,595000,0,595000,446250,0,0,0.75,0,5040,0
0,91105,120,50,2,50,50,44890,1,300000,0,300000,225000,1,0,0.75,0,3600,0
1,95667,14,3,2,0,3,15710,2,100880,0,100000,50000,1,0,0.5,0,420,0
0,93612,84,6,1,0,6,1,1,37754,0,35000,17500,0,0,0.5,0,2520,0
0,95403,290,17,1,0,17,1,1,70000,0,70000,59500,0,1,0.85,0,8700,0
0,95630,110,1,2,9,1,15100,1,356778,0,360100,270075,1,0,0.75,0,3300,1
0,92037,84,1,1,0,0,1,1,54691,0,30000,15000,0,0,0.5,0,2520,0
0,95002,120,21,1,0,21,1,1,371000,0,371000,278250,0,0,0.75,0,3600,0
1,90022,240,70,1,20,50,1,0,867000,0,990000,990000,0,1,1,0,7200,0
0,90041,71,1,1,0,1,1,1,39021,0,15000,7500,0,0,0.5,0,2130,0
1,91402,240,19,1,35,19,1,1,988000,0,988000,988000,0,1,1,0,7200,0
1,93446,53,5,2,0,0,1,2,150000,0,150000,127500,1,0,0.85,0,1590,1
1,91723,240,2,1,2,0,1,1,228000,0,228000,228000,0,1,1,0,7200,0
0,95008,220,9,1,0,0,1,1,1147500,0,1147500,860625,0,0,0.75,0,6600,0
1,92660,1,2,1,0,0,1,1,88094,0,45000,22500,0,0,0.5,0,30,1
0,92570,240,40,1,6,0,1,1,659000,0,659000,659000,0,1,1,0,7200,0
1,90274,84,2,1,1,2,1,1,35000,0,35000,17500,0,0,0.5,0,2520,0
1,95132,84,6,1,0,0,1,0,100000,0,100000,80000,0,0,0.8,0,2520,0
1,92009,84,1,1,0,1,1,1,22000,0,15000,7500,0,0,0.5,0,2520,0
1,94610,28,5,1,1,5,1,1,51272,0,25000,12500,0,0,0.5,1,840,1
0,95112,300,1,1,1,1,1,1,679000,0,679000,509250,0,1,0.75,0,9000,0
0,94086,300,7,1,6,7,1,1,378000,0,378000,283500,0,1,0.75,0,9000,0
1,92251,240,13,1,12,13,69149,2,427000,0,427000,427000,0,1,1,0,7200,0
1,91764,240,57,1,15,0,1,1,1059000,0,1059000,1059000,0,1,1,0,7200,0
0,92618,240,22,1,28,0,1,1,1283000,0,1350000,1350000,0,1,1,0,7200,0
1,94109,300,21,1,0,21,1,1,790000,0,790000,592500,0,1,0.75,0,9000,0
1,95138,240,5,2,3,0,1,1,221000,0,221000,221000,1,1,1,0,7200,0
1,94015,84,1,1,0,1,1,1,68402,0,35000,17500,0,0,0.5,0,2520,0
0,90026,12,7,1,0,7,1,1,120000,0,100000,50000,0,0,0.5,0,360,0
0,92154,84,4,1,0,4,1,1,100635,0,50000,25000,0,0,0.5,0,2520,0
1,93923,84,1,1,1,2,1,2,264000,0,264000,198000,0,0,0.75,0,2520,0
0,95969,240,6,1,2,4,1,0,116000,0,157000,157000,0,1,1,0,7200,0
0,90301,5,5,1,0,5,1,1,466981,0,95000,47500,0,0,0.5,0,150,1
1,91101,25,1,2,0,1,1,1,16792,0,25000,12500,1,0,0.5,0,750,1
1,96120,84,2,1,0,2,1,2,32388,0,10000,5000,0,0,0.5,0,2520,0
1,90066,9,4,1,1,5,1,1,301740,0,55000,27500,0,0,0.5,0,270,1
1,92651,12,2,1,2,10,1,1,1309500,0,350000,175000,0,0,0.5,0,360,0
0,92827,25,7,1,4,11,1,1,100000,0,100000,50000,0,0,0.5,0,750,1
0,91744,1,6,1,4,6,1,1,43705,0,30000,15000,0,0,0.5,0,30,1
1,92618,240,11,1,9,0,1,1,433000,0,433000,433000,0,1,1,0,7200,0
1,95127,300,8,2,0,8,1,1,658500,0,658500,493875,1,1,0.75,0,9000,0
0,93518,23,4,1,0,4,1,2,81868,0,30000,15000,0,0,0.5,1,690,1
1,90277,250,1,1,0,1,1,1,604000,0,604000,453000,0,1,0.75,0,7500,0
0,92562,240,650,1,30,0,1,1,233000,0,235000,235000,0,1,1,0,7200,0
1,95135,227,9,2,13,9,1,1,950000,0,950000,712500,1,0,0.75,0,6810,1
0,93550,120,12,1,0,0,1,1,247000,0,247000,185250,0,0,0.75,0,3600,0
0,93401,95,9,2,0,9,1,2,360000,0,360000,270000,1,0,0.75,0,2850,1
0,92653,84,2,1,0,2,1,1,50000,0,50000,25000,0,0,0.5,0,2520,0
0,92075,300,5,1,0,0,1,0,512000,0,512000,384000,0,1,0.75,0,9000,0
1,94558,84,1,1,0,1,1,1,177008,0,75000,37500,0,0,0.5,0,2520,0
1,92103,96,35,1,0,0,1,1,125000,0,125000,106250,0,0,0.85,0,2880,0
1,91915,272,2,1,2,2,1,1,550800,0,550800,413100,0,1,0.75,0,8160,1
0,94558,240,13,1,10,0,1,1,286000,0,286000,286000,0,1,1,0,7200,0
0,94523,240,2,1,1,0,1,1,372000,0,372000,372000,0,1,1,0,7200,0
0,92404,91,4,1,4,4,1,1,300000,0,300000,225000,0,0,0.75,0,2730,1
0,90038,240,11,1,5,0,1,1,330000,0,330000,330000,0,1,1,0,7200,0
1,92110,260,2,2,2,4,1,1,921421,0,1073000,804750,1,1,0.75,0,7800,1
1,90660,300,8,1,0,8,1,1,820000,0,820000,615000,0,1,0.75,0,9000,0
0,92101,240,88,1,50,88,15710,1,1046000,0,1046000,1046000,0,1,1,0,7200,0
1,95827,240,15,1,25,15,1,1,906000,0,912000,912000,0,1,1,0,7200,0
1,90240,240,5,1,65,0,1,1,1152000,0,1152000,1152000,0,1,1,0,7200,0
0,92121,240,1,2,20,0,1,1,270000,0,271000,271000,1,1,1,0,7200,0
0,92833,60,2,1,0,2,1,1,80000,0,80000,40000,0,0,0.5,0,1800,0
0,95356,55,5,2,0,0,1,1,29685,0,15000,7500,1,0,0.5,0,1650,1
1,90731,84,5,1,0,4,1,1,100000,0,100000,50000,0,0,0.5,0,2520,1
1,92663,84,2,1,0,2,1,2,145800,0,150000,127500,0,0,0.85,0,2520,0
1,94403,84,30,1,0,0,1,0,200000,0,200000,150000,0,0,0.75,0,2520,0
1,95841,240,3,1,9,0,1,1,338000,0,338000,338000,0,1,1,0,7200,0
0,91730,240,11,1,11,11,1,1,441000,0,441000,441000,0,1,1,0,7200,0
1,91405,84,3,1,0,3,1,1,150000,0,150000,75000,0,0,0.5,0,2520,0
0,92507,240,5,1,0,0,1,0,261900,0,261900,196425,0,1,0.75,0,7200,0
0,91505,30,4,1,0,4,1,1,32774,0,15000,7500,0,0,0.5,1,900,1
1,91710,300,14,1,0,0,1,1,502200,0,502200,376650,0,1,0.75,0,9000,0
1,90706,248,3,1,0,3,1,1,370800,0,370800,278100,0,1,0.75,0,7440,0
0,92782,300,4,1,0,4,1,1,697500,0,697500,523125,0,1,0.75,0,9000,0
1,94541,84,10,1,0,10,1,1,50459,0,15000,7500,0,0,0.5,0,2520,0
1,92595,84,1,1,1,1,1,2,113503,0,30000,15000,0,0,0.5,0,2520,0
0,91770,300,5,1,0,5,1,1,832500,0,832500,624375,0,1,0.75,0,9000,0
1,95361,56,2,1,1,2,1,2,60046,0,30000,15000,0,0,0.5,0,1680,1
1,95688,240,9,1,4,9,1,1,152000,0,152000,152000,0,1,1,0,7200,0
0,92618,300,1,2,0,0,1,1,308500,0,511700,383775,1,1,0.75,0,9000,0
1,92260,120,3,1,0,3,1,1,1050000,0,1050000,787500,0,0,0.75,0,3600,0
1,90808,84,1,2,0,1,1,1,70871,0,25000,12500,1,0,0.5,0,2520,0
0,92618,60,12,1,0,12,1,1,353444,0,172500,86250,0,0,0.5,0,1800,0
0,65757,38,1,1,0,1,1,1,45476,0,30000,15000,0,0,0.5,1,1140,1
0,94086,84,2,1,0,0,1,0,30000,0,30000,21000,0,0,0.7,0,2520,0
1,90302,82,3,1,3,3,1,1,78000,0,78000,39000,0,0,0.5,0,2460,0
0,94949,90,15,1,0,0,1,0,855000,0,855000,641250,0,0,0.75,0,2700,0
1,93611,120,6,2,0,0,1,0,65000,0,65000,52000,1,0,0.8,0,3600,0
0,94019,96,9,1,0,0,1,0,75000,0,75000,60000,0,0,0.8,0,2880,0
0,95215,240,2,1,2,0,1,1,134000,0,134000,134000,0,1,1,0,7200,0
1,95131,230,3,1,2,3,1,1,650000,0,650000,487500,0,0,0.75,0,6900,1
0,94002,120,4,1,0,0,1,0,172000,0,172000,129000,0,0,0.75,0,3600,0
1,94080,84,10,1,5,10,1,1,257000,0,257000,192750,0,0,0.75,0,2520,0
1,95050,84,3,1,0,0,15710,1,193729,0,50000,25000,0,0,0.5,0,2520,0
0,95014,60,1,1,0,1,1,1,10300,0,10000,5000,0,0,0.5,0,1800,0
1,91362,240,20,1,10,0,1,1,1343000,0,1343000,1343000,0,1,1,0,7200,0
0,94403,240,12,1,1,0,1,1,541000,0,541000,541000,0,1,1,0,7200,0
0,91301,28,3,2,1,3,1,2,54783,0,20000,10000,1,0,0.5,1,840,1
1,92503,74,7,2,0,0,1,1,207000,0,207000,155250,1,0,0.75,0,2220,1
1,94901,180,21,1,0,21,1,1,150000,0,150000,127500,0,0,0.85,0,5400,0
1,95368,240,23,1,17,0,87075,1,576000,0,576000,576000,0,1,1,0,7200,0
0,91911,60,6,1,2,8,1,1,40000,0,40000,20000,0,0,0.5,0,1800,0
1,91911,84,6,1,2,8,1,1,23256,0,10000,5000,0,0,0.5,0,2520,0
0,91001,53,44,1,18,44,1,1,78050,0,50000,25000,0,0,0.5,0,1590,1
0,94991,47,1,1,0,1,1,1,40986,0,40000,20000,0,0,0.5,0,1410,1
0,90808,84,1,2,0,1,1,1,15000,0,15000,12750,1,0,0.85,0,2520,0
0,92335,120,2,1,0,0,1,0,94000,0,94000,75200,0,0,0.8,0,3600,0
1,95126,240,4,1,2,0,1,1,444000,0,444000,444000,0,1,1,0,7200,0
0,90404,60,2,1,0,2,1,1,100000,0,100000,50000,0,0,0.5,0,1800,0
0,92802,84,10,1,0,10,1,1,56740,0,25000,12500,0,0,0.5,0,2520,0
0,90045,59,8,2,3,11,1,1,1000000,0,1000000,750000,1,0,0.75,0,1770,1
0,95354,204,1,1,3,4,1,1,240000,0,240000,180000,0,0,0.75,0,6120,1
1,91914,36,5,1,5,10,1,1,60000,0,60000,30000,0,0,0.5,1,1080,1
0,92121,240,6,2,4,6,1,1,1435000,0,1435000,1435000,1,1,1,0,7200,0
0,95126,276,10,1,8,2,1,1,1215000,0,1215000,704700,0,1,0.58,0,8280,0
1,93291,80,1,1,2,3,1,1,380229,0,95000,47500,0,0,0.5,0,2400,0
1,93728,60,1,1,0,1,1,1,30300,0,30000,15000,0,0,0.5,0,1800,0
0,91910,240,4,1,4,0,1,1,339000,0,357000,357000,0,1,1,0,7200,0
0,93041,48,2,2,0,2,1,2,32568,0,23500,11750,1,0,0.5,0,1440,1
0,92084,49,1,1,4,5,1,1,19984,0,15000,7500,0,0,0.5,0,1470,1
0,90501,84,10,1,0,0,1,0,500000,0,500000,375000,0,0,0.75,0,2520,0
1,92064,300,2,1,0,0,1,0,175000,0,175000,131250,0,1,0.75,0,9000,0
1,92064,210,2,1,0,0,1,0,62221,0,64000,48000,0,0,0.75,0,6300,0
1,92130,42,1,1,0,1,1,1,25000,0,25000,21250,0,0,0.85,0,1260,1
0,90291,84,25,1,25,25,1,1,350000,0,350000,262500,0,0,0.75,0,2520,0
1,96093,84,1,2,0,0,1,0,50000,0,50000,40000,1,0,0.8,0,2520,0
0,92595,84,14,1,0,14,1,2,49186,0,20000,10000,0,0,0.5,0,2520,0
0,92692,84,2,1,0,2,1,2,34817,0,21000,10500,0,0,0.5,0,2520,0
0,96002,300,1,1,0,0,69560,0,200000,0,200000,150000,0,1,0.75,0,9000,0
1,93662,45,1,1,0,1,1,1,15220,0,15000,7500,0,0,0.5,0,1350,1
1,92021,32,2,2,0,2,1,2,76353,0,30000,15000,1,0,0.5,1,960,1
0,90640,54,2,2,0,0,1,1,12950,0,10000,5000,1,0,0.5,0,1620,1
0,92618,84,3,1,0,3,1,1,105766,0,100000,50000,0,0,0.5,0,2520,0
0,91902,84,3,1,0,3,1,2,92502,0,30000,15000,0,0,0.5,0,2520,0
0,95112,240,6,1,4,6,1,1,721000,0,721000,721000,0,1,1,0,7200,0
0,91331,240,28,1,8,28,1,1,1029000,0,1029000,1029000,0,1,1,0,7200,0
1,92346,60,5,2,0,5,1,1,150000,0,150000,75000,1,0,0.5,0,1800,0
1,92021,300,4,1,0,0,1,0,99000,0,99000,79200,0,1,0.8,0,9000,0
0,93012,84,2,1,0,0,1,0,50000,0,50000,40000,0,0,0.8,0,2520,0
1,91352,120,3,1,0,0,1,0,251150,0,500000,375000,0,0,0.75,0,3600,0
0,90068,60,4,1,0,0,1,0,35000,0,35000,17500,0,0,0.5,0,1800,0
